2021-11-26 18:38:17,843 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcher - loop index of subjectGroups 0
2021-11-26 18:38:56,217 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 11 of cohort 758.
2021-11-26 18:38:56,229 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 11 from client agent2: Set aFirmB = 14.0
2021-11-26 18:38:56,231 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 11 of cohort 758.
2021-11-26 18:38:56,232 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 29.0, aFirmB: 14.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 19.0.
2021-11-26 18:38:56,232 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 4.714285714285722, oFirmB: 49.714285714285715, oFirmC: 49.714285714285715, oFirmD: 0.0.
2021-11-26 18:38:56,232 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 5.3831250000000095, profitFirmB: 27.405, profitFirmC: 27.405, profitFirmD: 0.0
2021-11-26 18:38:56,232 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.03244162500000001, balanceFirmB: 0.03905550000000001, balanceFirmC: 0.0626653125, balanceFirmD: 0.0
2021-11-26 18:38:56,234 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 5500 and to countId: 11.
2021-11-26 18:38:56,237 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 11
2021-11-26 18:38:56,709 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 12 from client agent3: Set aFirmA = 19.0
2021-11-26 18:38:56,712 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 12 of cohort 758.
2021-11-26 18:38:56,713 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 12 from client agent1: Set aFirmC = 12.0
2021-11-26 18:38:56,715 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 12 of cohort 758.
2021-11-26 18:38:56,731 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 12 from client agent2: Set aFirmB = 20.0
2021-11-26 18:38:56,733 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 12 of cohort 758.
2021-11-26 18:38:56,733 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 19.0, aFirmB: 20.0, aFirmC: 12.0, aFirmD: 0.0, aMarket: 17.0.
2021-11-26 18:38:56,733 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 29.571428571428573, oFirmB: 26.571428571428577, oFirmC: 50.57142857142857, oFirmD: 0.0.
2021-11-26 18:38:56,734 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.123125, profitFirmB: 20.925000000000004, profitFirmC: 23.895000000000003, profitFirmD: 0.0
2021-11-26 18:38:56,734 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.03612881250000001, balanceFirmB: 0.042543000000000004, balanceFirmC: 0.0666478125, balanceFirmD: 0.0
2021-11-26 18:38:56,736 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 6000 and to countId: 12.
2021-11-26 18:38:56,740 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 12
2021-11-26 18:38:57,211 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 13 from client agent3: Set aFirmA = 50.0
2021-11-26 18:38:57,214 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 13 of cohort 758.
2021-11-26 18:38:57,214 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 13 from client agent1: Set aFirmC = 12.0
2021-11-26 18:38:57,216 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 13 of cohort 758.
2021-11-26 18:38:57,233 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 13 from client agent2: Set aFirmB = 14.0
2021-11-26 18:38:57,235 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 13 of cohort 758.
2021-11-26 18:38:57,236 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 50.0, aFirmB: 14.0, aFirmC: 12.0, aFirmD: 0.0, aMarket: 13.0.
2021-11-26 18:38:57,236 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 0.0, oFirmB: 49.20000000000001, oFirmC: 55.2, oFirmD: 0.0.
2021-11-26 18:38:57,236 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 0.0, profitFirmB: 27.121500000000008, profitFirmC: 26.082000000000004, profitFirmD: 0.0
2021-11-26 18:38:57,236 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.03612881250000001, balanceFirmB: 0.04706325000000001, balanceFirmC: 0.0709948125, balanceFirmD: 0.0
2021-11-26 18:38:57,237 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 6500 and to countId: 13.
2021-11-26 18:38:57,243 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 13
2021-11-26 18:38:57,712 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 14 from client agent1: Set aFirmC = 14.0
2021-11-26 18:38:57,715 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 14 of cohort 758.
2021-11-26 18:38:57,715 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 14 from client agent3: Set aFirmA = 29.0
2021-11-26 18:38:57,717 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 14 of cohort 758.
2021-11-26 18:38:57,735 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 14 from client agent2: Set aFirmB = 29.0
2021-11-26 18:38:57,737 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 14 of cohort 758.
2021-11-26 18:38:57,737 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 29.0, aFirmB: 29.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 24.0.
2021-11-26 18:38:57,737 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 17.571428571428577, oFirmB: 17.571428571428577, oFirmC: 62.57142857142857, oFirmD: 0.0.
2021-11-26 18:38:57,738 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 20.064375000000005, profitFirmB: 20.064375000000005, profitFirmC: 34.4925, profitFirmD: 0.0
2021-11-26 18:38:57,738 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.03947287500000001, balanceFirmB: 0.05040731250000001, balanceFirmC: 0.0767435625, balanceFirmD: 0.0
2021-11-26 18:38:57,739 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 7000 and to countId: 14.
2021-11-26 18:38:57,745 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 14
2021-11-26 18:38:58,215 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 15 from client agent1: Set aFirmC = 16.0
2021-11-26 18:38:58,218 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 15 of cohort 758.
2021-11-26 18:38:58,219 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 15 from client agent3: Set aFirmA = 9.0
2021-11-26 18:38:58,222 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 15 of cohort 758.
2021-11-26 18:38:58,239 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 15 from client agent2: Set aFirmB = 20.0
2021-11-26 18:38:58,242 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 15 of cohort 758.
2021-11-26 18:38:58,242 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 9.0, aFirmB: 20.0, aFirmC: 16.0, aFirmD: 0.0, aMarket: 15.0.
2021-11-26 18:38:58,242 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.42857142857143, oFirmB: 21.428571428571434, oFirmC: 33.42857142857143, oFirmD: 0.0.
2021-11-26 18:38:58,243 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 19.288125, profitFirmB: 16.875000000000004, profitFirmC: 21.060000000000002, profitFirmD: 0.0
2021-11-26 18:38:58,243 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.04268756250000001, balanceFirmB: 0.05321981250000001, balanceFirmC: 0.0802535625, balanceFirmD: 0.0
2021-11-26 18:38:58,244 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 7500 and to countId: 15.
2021-11-26 18:38:58,251 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 15
2021-11-26 18:38:58,716 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 16 from client agent3: Set aFirmA = 29.0
2021-11-26 18:38:58,719 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 16 of cohort 758.
2021-11-26 18:38:58,719 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 16 from client agent1: Set aFirmC = 14.0
2021-11-26 18:38:58,721 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 16 of cohort 758.
2021-11-26 18:38:58,743 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 16 from client agent2: Set aFirmB = 16.0
2021-11-26 18:38:58,745 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 16 of cohort 758.
2021-11-26 18:38:58,745 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 29.0, aFirmB: 16.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 19.666666666666668.
2021-11-26 18:38:58,745 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 6.428571428571434, oFirmB: 45.42857142857143, oFirmC: 51.42857142857143, oFirmD: 0.0.
2021-11-26 18:38:58,746 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.340625000000006, profitFirmB: 28.62, profitFirmC: 28.35, profitFirmD: 0.0
2021-11-26 18:38:58,746 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.04391100000000001, balanceFirmB: 0.057989812500000015, balanceFirmC: 0.0849785625, balanceFirmD: 0.0
2021-11-26 18:38:58,747 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 8000 and to countId: 16.
2021-11-26 18:38:58,751 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 16
2021-11-26 18:38:59,221 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 17 from client agent1: Set aFirmC = 19.0
2021-11-26 18:38:59,223 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 17 of cohort 758.
2021-11-26 18:38:59,223 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 17 from client agent3: Set aFirmA = 25.0
2021-11-26 18:38:59,225 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 17 of cohort 758.
2021-11-26 18:38:59,244 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 17 from client agent2: Set aFirmB = 20.0
2021-11-26 18:38:59,246 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 17 of cohort 758.
2021-11-26 18:38:59,246 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 25.0, aFirmB: 20.0, aFirmC: 19.0, aFirmD: 0.0, aMarket: 21.333333333333332.
2021-11-26 18:38:59,246 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 22.714285714285715, oFirmB: 37.71428571428572, oFirmC: 40.714285714285715, oFirmD: 0.0.
2021-11-26 18:38:59,246 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.359375, profitFirmB: 29.700000000000006, profitFirmC: 30.459374999999998, profitFirmD: 0.0
2021-11-26 18:38:59,247 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.047637562500000015, balanceFirmB: 0.06293981250000001, balanceFirmC: 0.09005512499999999, balanceFirmD: 0.0
2021-11-26 18:38:59,248 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 8500 and to countId: 17.
2021-11-26 18:38:59,253 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 17
2021-11-26 18:38:59,725 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 18 from client agent1: Set aFirmC = 14.0
2021-11-26 18:38:59,728 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 18 of cohort 758.
2021-11-26 18:38:59,728 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 18 from client agent3: Set aFirmA = 11.0
2021-11-26 18:38:59,730 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 18 of cohort 758.
2021-11-26 18:38:59,746 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 18 from client agent2: Set aFirmB = 21.0
2021-11-26 18:38:59,749 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 18 of cohort 758.
2021-11-26 18:38:59,749 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 11.0, aFirmB: 21.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 15.333333333333334.
2021-11-26 18:38:59,749 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 49.28571428571429, oFirmB: 19.28571428571429, oFirmC: 40.28571428571429, oFirmD: 0.0.
